source,degree_centrality,closeness_centrality,betweenness_centrality,pagerank,hits_hubs,hits_authorities
61986CJ0264,,,,,,
61986CJ0068,0.0018102824040550324,0.07665451203282865,5.9638474186662084e-05,0.0005484444907322862,1.8554156771881364e-05,1.5679897522898633e-05
61986CJ0162,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.86323647944719e-191,0.0
61986CJ0061,0.0002715423606082549,9.051412020275162e-05,4.096773793914711e-08,5.119927847365488e-05,6.593974452341308e-07,5.418206523237232e-190
61986CJ0141,0.0004525706010137581,0.033210219322621935,0.00015692828576716763,5.0317311323179556e-05,2.1492466647544444e-07,1.2960927390790915e-08
61986CJ0050,0.0002715423606082549,0.04236789846545832,7.308038444155946e-06,3.8831204954110854e-05,1.1595477014342448e-06,3.7759115802371194e-05
61986CJ0094,,,,,,
61986CJ0047,,,,,,
61986CJ0046,0.0010861694424330196,0.07278518235403363,3.87666213856313e-05,0.000377700818369087,1.3786656372202843e-06,4.25445371143853e-06
61986CJ0053,,,,,,
61985CJ0249,0.0008146270818247646,0.05881257960197857,0.00012696150294433674,4.082398442895952e-05,9.450647073607355e-05,1.730000622876528e-05
61985CJ0133,0.0003620564808110065,0.05578775545280641,1.5750159329886832e-05,3.8502683125798365e-05,2.2263802721133525e-06,1.0350693516467743e-05
61985CJ0097,0.00018102824040550325,0.00012068549360366883,0.0,3.0128243555154872e-05,5.483939115873461e-06,2.0927942524380096e-06
61985CJ0265,0.0004525706010137581,0.06046755689186413,2.5538779103403762e-05,9.408195488491513e-05,6.351402344171393e-07,3.8803063363646294e-05
61984CJ0279,0.0006335988414192614,0.06624997042733054,7.298238105294872e-05,0.0002398807002518882,6.351402344171393e-07,2.101044521765035e-06
61985CJ0027,0.0003620564808110065,0.051572870151972816,1.1753327039404605e-05,5.0435450476671476e-05,6.351402344171393e-07,0.00010331502699079104
61985CJ0021,0.0008146270818247646,0.04538635451137478,0.00011040552133768697,7.746596738403134e-05,5.471067993129858e-06,8.919025568094129e-07
61985CJ0010,,,,,,
61984CJ0035,,,,,,
61984CJ0266,0.000724112961622013,0.05482430762011657,0.00017094683644086132,0.00013079177416538152,8.687030026324809e-08,2.915825279449638e-132
61984CJ0165,0.0003620564808110065,0.04345856714944714,5.9822820910262216e-05,4.999217782347438e-05,2.0707675255356903e-08,4.21036315819129e-06
61984CJ0046,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,3.7002341456293415e-07,0.0
61984CJ0039,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,3.7002341456293415e-07,0.0
61984CJ0116,0.0003620564808110065,9.051412020275162e-05,2.7311825292764743e-08,3.104917641674753e-05,1.3481937608713179e-05,8.51336646610522e-07
61984CJ0033,9.051412020275162e-05,0.05267261972514896,0.0,4.722172981063261e-05,0.0,1.994215202086602e-06
61983CJ0154,,,,,,
61984CJ0096,,,,,,
61983CJ0272,0.00018102824040550325,0.047404611095052174,1.8657971063090701e-06,2.900056899319346e-05,2.224538895954359e-06,8.759777629120543e-06
61984CJ0086,,,,,,
61983CJ0253,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,7.262099282271325e-06,0.0
61981CJ0232,,,,,,
61981CJ0264,,,,,,
61983CJ0109,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,1.6847755288377138e-07,0.0
61983CJ0038,,,,,,
61983CJ0094,0.0002715423606082549,0.05781771490062867,0.0,7.825498834413991e-05,0.0,2.1458436687694493e-06
61983CJ0089,0.0002715423606082549,0.05346450974378902,8.414399561894373e-06,6.491718438386091e-05,2.0786377748361662e-08,7.706804556023993e-07
61983CJ0062,,,,,,
61983CJ0105,0.0002715423606082549,0.0718551083401366,0.0,7.399019750477436e-05,0.0,1.0518639261607824e-05
61986CJ0143,,,,,,
61987CJ0218,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.010496947646971e-10,0.0
61987CJ0219,,,,,,
61987CJ0032,,,,,,
61985CJ0081,0.000724112961622013,9.051412020275162e-05,9.832257105395307e-08,2.9649863773906744e-05,1.2180625989115395e-06,2.1403583192610016e-07
61984CJ0063,,,,,,
61984CJ0172,9.051412020275162e-05,0.04148950909811318,0.0,5.900353834066563e-05,0.0,5.418206523237232e-190
61983CJ0250,0.00018102824040550325,0.03536465021652531,2.590175476979258e-06,7.572308794121318e-05,8.656080786020756e-07,5.418206523237232e-190
61983CJ0081,0.0005430847212165098,9.051412020275162e-05,1.7206449934441787e-07,5.119927847365488e-05,9.393569233331605e-09,5.418206523237232e-190
61983CJ0222,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,5.842135962683392e-07,0.0
61992CJ0288,0.0004525706010137581,0.03895614030123431,1.5398475441218368e-05,4.802178957014658e-05,2.1014355479796687e-07,2.896261536088522e-06
61992CJ0129,0.00018102824040550325,0.0362713484587175,2.275591816089147e-06,4.282257204266644e-05,2.25272851250665e-08,7.173601724310259e-09
61988CJ0365,0.0008146270818247646,0.047581740278587234,0.0002537423067961746,0.0001424682227427931,7.702189925912909e-07,1.3750110921552827e-05
61984CJ0220,,,,,,
61984CJ0148,0.0005430847212165098,0.04672787911184355,4.3233653770338055e-05,0.0002690796439829801,2.9133546237096507e-09,1.2459957942636216e-07
61995CJ0367,0.004706734250543084,0.05950190851328395,0.0018857024521681115,0.0006159714095043349,1.3294146789762818e-05,0.00016777643654046457
61993CJ0415,0.01167632150615496,0.10170353592141403,0.009041518979503237,0.0016237268245875788,0.00045334232278952994,0.007294463562254982
61996CJ0039,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.8724087650065393e-06,0.0
61995CJ0292,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,6.545604101567152e-07,0.0
61995CJ0264,0.0003620564808110065,0.0335453580313969,5.428005153877152e-05,4.7742143559000426e-05,2.8145397085146486e-07,5.316546830233451e-06
61995CJ0073,0.0008146270818247646,0.0594185266430975,0.00017570829190200618,8.578233571833277e-05,6.268368419151958e-06,5.695722310682125e-06
61993CJ0480,0.0003620564808110065,0.00018102824040550325,4.096773793914711e-07,3.454779071831365e-05,3.4040911608832424e-07,2.5853230167264287e-06
61993CJ0135,0.0006335988414192614,0.04991969316958042,9.860180676982055e-06,0.00043717842975703306,3.328516422749202e-05,1.2386484698772381e-05
61992CJ0360,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.3472744234784646e-06,0.0
61993CJ0044,0.0005430847212165098,0.07520137411818123,2.6879541365838878e-05,6.138321891217516e-05,1.8503418603283058e-05,5.1554143375753417e-05
61993CJ0039,0.0006335988414192614,0.05718119539156602,3.2469048594649555e-05,0.00020908728340994422,1.4415733822839888e-07,1.4656954922286454e-05
61993CJ0322,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,7.673883557820963e-09,0.0
61992CJ0387,0.0018102824040550324,0.0839837497852442,0.0011112957487804168,0.0002491447155776167,1.3401594696115406e-05,0.00011896973913069918
61992CJ0039,,,,,,
61990CJ0046,0.0004525706010137581,0.07583545501401763,2.7156300072133966e-05,6.330894853042988e-05,3.555112062620788e-06,0.00012036043852054402
61990CJ0313,0.001176683562635771,0.0630089149759393,6.167238428957351e-06,0.0002153773943979802,8.501159349909612e-07,3.6233716833268407e-05
61988CJ0351,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,3.3105063911186273e-06,0.0
61986CJ0062,0.0008146270818247646,0.07379185340535953,3.14172641734832e-07,0.00010287079430563081,4.5366753790902055e-06,3.145568819252358e-05
61989CJ0260,0.00443519188993483,0.1139889170157927,0.007500187844408945,0.0007302017830863272,7.28774060759194e-05,0.0010202818801848756
61985CJ0263,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,4.3540065465119975e-06,0.0
61988CJ0021,0.0006335988414192614,0.0750151342789563,0.00037242487391840227,0.00014770662549621252,9.57269816036104e-05,6.264591643873097e-05
61989CJ0074,0.0002715423606082549,0.00024137098720733766,3.6051609386449455e-07,7.101811783616875e-05,2.86323647944719e-191,2.1273641394806057e-07
61986CJ0066,0.0006335988414192614,0.06973712897795117,0.00011896570982587276,6.423654563416532e-05,5.054169995622345e-06,2.2059597771859976e-05
61987CJ0102,0.0003620564808110065,0.06600754922324277,0.0,0.0001228199650228684,0.0,1.097768148898158e-05
61987CJ0062,,,,,,
61985CJ0311,0.0002715423606082549,0.08530071639959533,3.624849566355624e-05,6.33061226904014e-05,2.6958942682113015e-06,1.6223449105566533e-06
61985CJ0402,0.0004525706010137581,0.05394680191061518,0.0,0.00010469814031974678,0.0,5.618068207588879e-06
61985CJ0005,0.0002715423606082549,0.06445670827339647,1.0779584517649253e-05,5.0612236363397316e-05,1.3472744234784646e-06,8.632450452537568e-06
61984CJ0234,0.0012671976828385228,0.09244893024490887,5.066097892268085e-05,0.0007912808964017757,5.0458635336455645e-06,1.7417871775815768e-05
61985CJ0040,0.0006335988414192614,0.08712588765918011,9.325471245650597e-05,0.0004117284837093394,5.370481271383026e-06,2.3074585728300148e-06
61985CJ0053,0.0012671976828385228,0.09159646119934546,4.7284506716107126e-05,0.0002515415046998199,4.137638788700676e-06,8.55725428032153e-05
61984CJ0103,0.0012671976828385228,0.06917385866201028,0.00033479375221822164,0.0002346064421533694,3.4084289941353676e-05,1.9746532951560563e-05
61984CJ0209,0.0013577118030412743,0.09882333529749505,0.00035801609795127096,0.0002401923797294614,2.120280784472627e-05,5.1015387708389765e-05
61983CJ0193,,,,,,
61984CJ0052,0.000724112961622013,0.08191737389036771,9.661943946286424e-05,0.0003879630624641009,1.5369628713496776e-06,6.142859511580451e-06
61984CJ0311,0.0010861694424330196,0.10850120792999429,0.0001366909024038574,0.0003040137867614351,8.740245732061087e-06,0.00014371312827978383
61984CJ0042,0.001448225923244026,0.08751098930361505,3.6788881908585284e-05,0.0003844680744922658,1.3472744234784646e-06,0.00023931565142888586
61983CJ0299,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.258260961905082e-05,0.0
61983CJ0298,0.0002715423606082549,0.063938888533577,5.9686340022676875e-05,6.925413222724941e-05,1.4415733822839888e-07,3.752298468848636e-06
61983CJ0170,0.0004525706010137581,0.04602097724084686,6.72493338789226e-05,0.00010579618756665322,1.5382775215229362e-06,6.124734619489203e-06
61996CJ0151,0.0003620564808110065,0.04654802050394109,2.3265784045275676e-05,4.6115374044878026e-05,4.653904786413418e-06,4.546496431004777e-06
61992CJ0379,0.0027154236060825485,0.1011468617280438,0.002348114400833665,0.00019815815922744008,0.00017400180038068603,0.0005137363417908395
61983CJ0237,0.0009956553222302679,0.0855988029534533,1.200321170081053e-05,0.0003291658902586427,4.5135371318622254e-05,0.0001598426988463467
61985CJ0184,0.0005430847212165098,0.07253650893791831,2.8076810074895272e-05,6.268937148388904e-05,3.6372555698370934e-06,3.980441003852671e-05
61990CJ0209,0.0002715423606082549,0.00030548515568428673,8.193547587829422e-09,5.636264367742727e-05,3.9174441839994516e-07,7.741830515443273e-08
61996CJ0092,0.0006335988414192614,0.048880797408377134,7.148254957946672e-05,0.0001309130106140614,6.953786583571573e-07,4.291283381219638e-06
61994CJ0209,0.0006335988414192614,0.03897893604378393,1.727118563672126e-05,6.157632950204092e-05,3.64688387375392e-06,1.514826327192614e-06
61993CJ0255,9.051412020275162e-05,0.035189248839633716,0.0,3.601267939994468e-05,0.0,4.8408230115429315e-08
61992CJ0037,0.0015387400434467777,0.06876410079816972,0.0001831235371683484,0.00011664079318460645,1.719027821512861e-05,0.00031970909049811345
61990CJ0056,0.0004525706010137581,0.046818941384632475,1.6957957002713116e-06,0.0001308437066924398,1.5257420114213558e-06,1.1667624233282028e-06
61991CJ0186,,,,,,
61989CJ0337,0.0003620564808110065,0.03357597656390578,5.315334629922989e-05,3.3327658282550473e-05,1.3231019979924723e-06,2.489153676505659e-06
61990CJ0192,,,,,,
61990CJ0014,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,6.874729447940984e-06,0.0
61990CJ0013,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,6.874729447940984e-06,0.0
61990CJ0064,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,6.874729447940984e-06,0.0
61989CJ0252,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.6812198247192963e-07,0.0
61989CJ0290,0.00018102824040550325,9.051412020275162e-05,8.193547587829422e-09,5.119927847365488e-05,1.3774808019746972e-10,5.418206523237232e-190
61989CJ0070,,,,,,
61989CJ0042,0.0006335988414192614,0.04744128995631848,0.0,9.866901744241765e-05,0.0,2.472384583139127e-05
61987CJ0228,0.0002715423606082549,0.04208228790970621,3.450286775452474e-06,5.850317193768198e-05,1.5291023097307727e-05,2.088224212799929e-07
61986CJ0322,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,1.7307202538330996e-167,0.0
61983CJ0173,0.0002715423606082549,0.06188397593286153,0.0,5.668791640721424e-05,3.4603176393499306e-07,6.520657657657556e-06
61983CJ0240,0.0010861694424330196,0.061944669179118665,1.5026987683443358e-05,0.00012048874545369369,6.150683185641222e-07,0.00016635577408236565
61995CJ0225,0.0004525706010137581,0.06723091249856462,2.4821968294957743e-06,4.983489052012498e-05,2.3185990467201463e-05,8.973476375793124e-05
61996CJ0304,9.051412020275162e-05,0.04878390579358071,0.0,3.6285389458453486e-05,0.0,5.39251667348424e-06
61996CJ0056,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,0.00023192774664567296,0.0
61996CJ0014,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,0.00010907945788573335,0.0
61996CJ0311,9.051412020275162e-05,0.04299423459341082,0.0,6.588737915310528e-05,0.0,5.418206523237232e-190
61995CJ0250,0.0015387400434467777,0.057749873611710294,0.0001308140357079853,0.0002691490923073187,0.000989415887253961,0.002437393075072117
61995CJ0011,0.000724112961622013,0.04688068289450722,2.0870229880316163e-05,0.00019462165866879116,0.0001066801971219317,9.513568599433113e-06
61994CJ0222,0.0002715423606082549,0.04909578005451984,6.244645980791133e-05,4.3059191804532986e-05,2.4935910551224976e-05,2.1063463405703755e-05
61994CJ0101,0.0004525706010137581,0.0,0.0,2.769082607392964e-05,7.490411154105543e-05,0.0
61995CJ0311,0.00018102824040550325,0.058821053577167624,6.32498001353936e-05,0.00018464992298978898,1.7307202538330996e-167,1.2419128395074596e-08
61994CJ0143,0.000724112961622013,0.08933055171621629,0.00037280806462570726,0.0005209928938412981,1.947443229197274e-05,0.0002434467837797837
61994CJ0242,0.0002715423606082549,0.05342694778323337,1.1884450307290937e-05,0.00021156312829099486,2.125099821087863e-08,3.2751048809729506e-166
61994CJ0216,,,,,,
61994CJ0109,0.0004525706010137581,0.05557355570381683,0.00016034633201488616,8.53204257612639e-05,2.62134209092944e-09,8.697973169800546e-05
61993CJ0365,0.001176683562635771,0.05767216078958662,3.068915458716301e-05,0.00031397680348659447,2.6108939669917098e-06,7.751280479620799e-05
61994CJ0029,0.0002715423606082549,0.06318036542886751,1.0342255766558347e-05,6.238355805172354e-05,2.766356391679755e-06,4.2233452455255256e-05
61992CJ0331,0.0004525706010137581,0.04384168208784663,9.009054089214778e-06,4.1223680794081816e-05,1.5933752979952212e-05,3.971357096796491e-05
61993CJ0001,0.0004525706010137581,0.058063206115509414,4.258823004223371e-06,0.0001222068112680841,0.00019019137563641535,0.0003689567723594028
61992CJ0375,0.0005430847212165098,0.04177008430180361,9.268958305878785e-05,3.9829616590365463e-05,7.871017699095272e-05,1.6224390316950113e-05
61992CJ0042,0.0009956553222302679,0.05948592985599627,0.0,6.136839043995601e-05,0.0,0.000686302834713248
61989CJ0360,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,4.597739735285757e-05,0.0
61991CJ0024,9.051412020275162e-05,0.04656746609065186,0.0,3.377820101795458e-05,0.0,3.9627711910165576e-06
61989CJ0306,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,5.5940251934771984e-05,0.0
61989CJ0295,0.00018102824040550325,0.04878390579358071,0.0,3.6285389458453486e-05,2.1472093052774542e-05,5.39251667348424e-06
61989CJ0038,0.0002715423606082549,0.0002514281116743101,2.4580642763488266e-08,3.424165271823288e-05,5.579160181975706e-07,1.4226007337464031e-05
61988CJ0103,0.0022628530050687904,0.08320366196740013,3.414283817864718e-05,0.0003836610760769436,5.85461054771132e-05,0.00040632422603305854
61986CJ0283,9.051412020275162e-05,0.0032441361528074055,0.0,4.0423500943734853e-05,0.0,1.3584013746105387e-06
61986CJ0049,0.00018102824040550325,0.06525260610148212,0.0,4.990417745526338e-05,0.0,2.8524333145113563e-05
61985CJ0199,0.0004525706010137581,0.07924628854960471,0.0,0.0003294511069870079,0.0,3.160157260947897e-05
61985CJ0221,0.0004525706010137581,0.06067138261568739,7.926437390775372e-07,0.0001353709497126359,0.0004838575464053584,3.5001153434328386e-05
61983CJ0274,0.0010861694424330196,0.05978558646227887,9.60159057960099e-05,0.00024889364178649534,7.000639745014743e-07,6.861458731559953e-05
61993CJ0334,0.00018102824040550325,9.051412020275162e-05,7.811182033730715e-08,3.239251655387469e-05,4.8665425386262155e-06,1.1194782415020524e-07
61992CJ0130,0.000724112961622013,0.06731390381636743,6.370260057976589e-05,6.650598763124281e-05,6.213247341084533e-06,6.31371477619891e-05
61992CJ0075,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,2.7486784534752183e-07,0.0
61993CJ0030,0.0008146270818247646,0.07432086604378513,0.004922837869882434,8.276458230042188e-05,2.5647016010719233e-05,3.921213860893139e-05
61991CJ0216,9.051412020275162e-05,0.04675687541455822,0.0,3.9288865207532525e-05,0.0,2.1207724326090183e-07
61991CJ0182,0.0003620564808110065,9.051412020275162e-05,2.8677416557402978e-08,3.160890147388385e-05,7.648235658395615e-08,3.59238774743156e-07
61990CJ0257,0.0005430847212165098,0.00018102824040550325,6.145160690872066e-08,4.0546098905043024e-05,4.233224794764867e-06,3.6530093919716194e-07
61990CJ0228,0.0003620564808110065,0.05163193245091286,3.2081640495679726e-07,4.095515377683308e-05,7.243187408464452e-05,1.61063592390308e-05
61989CJ0069,0.001176683562635771,0.08889812326513895,0.0006259258012329287,0.00041296982445708725,1.6971526170977666e-07,2.026212855896816e-05
61987CJ0355,,,,,,
61987CJ0275,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.2750165844165633e-06,0.0
61986CJ0114,9.051412020275162e-05,0.03833708860765317,0.0,3.8660678730494394e-05,0.0,3.0041787673636682e-06
61987CJ0165,0.0009051412020275162,0.07173025498579506,9.105073394964148e-06,0.00023675342956173032,2.719196678935228e-06,6.662487803770404e-05
61987CJ0051,0.0004525706010137581,0.0,0.0,2.769082607392964e-05,2.566987958474369e-06,0.0
61986CJ0045,0.0019913106444605358,0.07887090232623604,8.203988326915573e-06,0.000679436646820186,4.809872849229053e-06,2.4127602538283093e-05
61985CJ0156,,,,,,
61984CJ0290,,,,,,
61989CJ0030,0.0006335988414192614,0.049271851853496536,0.00013975369653257018,9.985864179195101e-05,6.348674922726691e-07,1.6354915386295893e-06
61987CJ0148,,,,,,
61986CJ0070,,,,,,
61985CJ0093,,,,,,
61996CJ0172,0.00018102824040550325,0.0,0.0,2.769082607392964e-05,2.3212488761095707e-07,0.0
61996CJ0068,0.0006335988414192614,0.05436575996282981,1.1531062618309857e-05,5.842380765702133e-05,1.387897210902657e-05,4.0772638554888445e-05
61994CJ0155,0.0005430847212165098,0.04638292840037541,2.4283318705226846e-05,0.00013543185656355672,1.1663494988208154e-08,3.0686995539878834e-06
61994CJ0306,0.0004525706010137581,0.043048222957443795,1.0128787046650573e-05,0.00011758699095779063,1.1663494988208154e-08,1.3714419527027109e-06
61994CJ0110,0.0004525706010137581,0.046620582180433856,0.0,0.00015855724236552368,0.0,5.2233688143502435e-06
61994CJ0004,0.0006335988414192614,0.047464529302211955,4.211119558624912e-06,0.0002856582967842498,6.330036104251144e-06,2.910338483560066e-06
61993CJ0016,0.0012671976828385228,0.05140671232509023,3.276879805463693e-05,0.00028785631385757005,5.563795164347053e-07,1.3082628738664237e-05
61991CJ0276,0.00018102824040550325,0.04610232252215103,0.0,3.627283887843994e-05,5.874397189410216e-06,7.102081227131638e-05
61991CJ0262,0.0002715423606082549,0.00018102824040550325,1.6387095175658844e-08,7.470773087338012e-05,2.3694826860266233e-07,3.2751048809729506e-166
61990CJ0052,0.000724112961622013,0.0556353002369206,6.059375437162288e-05,6.584061231274759e-05,3.642103591709139e-11,0.00018926934516971277
61989CJ0185,0.0003620564808110065,0.0011831106007566764,4.837607054980956e-07,8.079976511808607e-05,2.3370557663809963e-07,3.884672611189549e-06
61988CJ0015,,,,,,
61987CJ0207,0.0002715423606082549,0.0,0.0,2.769082607392964e-05,1.8641607698906377e-05,0.0
61986CJ0003,,,,,,
61986CJ0036,0.0006335988414192614,0.06491671330674072,2.152174542983357e-05,0.0001728466559787421,2.4559398425726336e-06,5.154525627578778e-05
61986CJ0124,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.7307202538330996e-167,0.0
61986CJ0125,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.7307202538330996e-167,0.0
61985CJ0193,0.0006335988414192614,0.07343002268374627,2.295417707628978e-05,5.365261264516461e-05,7.664877423220685e-06,0.0001129023373244146
61985CJ0235,0.0013577118030412743,0.05499651834313211,1.88308194634957e-05,0.001114881626539097,3.4131033486641796e-07,7.1270530654810845e-06
61984CJ0139,0.00018102824040550325,0.00022628530050687907,0.0,6.770328880644584e-05,0.0,3.7632609190418097e-08
61983CJ0279,9.051412020275162e-05,0.031739376046160846,0.0,3.7113838878822915e-05,0.0,1.0487205491495245e-07
61995CJ0143,0.0002715423606082549,0.0330667549003432,0.000162564318759105,5.5742619320686155e-05,2.8677088264516843e-06,2.0069160750416466e-08
61995CJ0345,0.00018102824040550325,9.051412020275162e-05,1.6387095175658844e-08,5.119927847365488e-05,1.89177883000095e-07,5.418206523237232e-190
61992CJ0416,,,,,,
61988CJ0213,0.0003620564808110065,0.0002586117720078618,5.148279067686154e-07,2.9596365078562344e-05,1.0256538373655942e-06,4.148081908882249e-06
61986CJ0297,,,,,,
61995CJ0382,0.00018102824040550325,0.0004970605922998564,0.0,8.659039414529101e-05,0.0,7.261761031836659e-09
61996CJ0237,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.86323647944719e-191,0.0
61995CJ0121,0.0005430847212165098,0.03751359753170032,5.2122472642111355e-05,0.00011923612961723496,2.6467191717920285e-10,1.1807391788967671e-06
61992CJ0391,0.0004525706010137581,0.06617645162295056,4.702602019476076e-05,3.558163264405325e-05,0.000172344591217482,0.00011536512602385055
61993CJ0324,0.000724112961622013,0.0520093664036653,6.400014291623983e-05,8.428663474849008e-05,2.6981602713314112e-06,4.785668712606945e-05
61991CJ0003,0.0012671976828385228,0.05859984163251746,8.978208496519271e-05,0.0001741795382850363,0.00010395860623361868,6.642763239352126e-05
61989CJ0247,0.0004525706010137581,0.05347411184863591,1.122810727061918e-05,0.00017245611939024284,3.6259191778991038e-06,6.326108323657921e-06
61989CJ0350,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.86323647944719e-191,0.0
61989CJ0079,0.0002715423606082549,0.04130400114058649,2.0291908117562332e-05,6.469234828240179e-05,1.58600814247936e-07,3.2404079870402305e-07
61989CJ0116,9.051412020275162e-05,0.04124120610075293,0.0,5.079782672177144e-05,0.0,1.567490239240962e-07
61986CJ0270,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,2.968852842172599e-07,0.0
61989CJ0218,,,,,,
61989CJ0023,0.0002715423606082549,9.051412020275162e-05,9.012902346612364e-08,5.119927847365488e-05,7.949658855071359e-06,5.418206523237232e-190
61989CJ0137,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.5733383211640017e-06,0.0
61988CJ0362,0.0010861694424330196,0.09097730108736427,0.00018610022786038176,0.0002798521712004613,0.00011099263591127834,8.149567969324225e-05
61988CJ0248,,,,,,
61987CJ0253,0.00018102824040550325,0.03339517473712487,0.0,0.00012839065903175637,0.0,7.3606616201434495e-09
61986CJ0042,9.051412020275162e-05,0.04139845565597426,0.0,9.997792178493085e-05,0.0,1.0434991686898462e-07
61986CJ0241,,,,,,
61985CJ0057,,,,,,
61984CJ0200,0.0003620564808110065,0.03866927834221124,0.0,0.0001721170787479655,0.0,2.9787143777292675e-07
61984CJ0252,,,,,,
61984CJ0155,9.051412020275162e-05,0.08521874866921283,0.0,0.000449666181778548,0.0,5.418206523237232e-190
61984CJ0021,9.051412020275162e-05,0.04554070462847357,0.0,3.735812518047752e-05,0.0,1.976701696467134e-06
61983CJ0269,0.0002715423606082549,0.06181004878026153,1.6930883943056737e-05,5.0315349863056706e-05,5.5416951986930555e-06,2.701597860367711e-06
61983CJ0251,0.00018102824040550325,0.05856725017696434,0.0,8.135194964486401e-05,0.0,2.8835671080817853e-05
61983CJ0177,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,1.3203151519510834e-06,0.0
61983CJ0051,0.0005430847212165098,0.06072787667401749,2.7458275633742132e-05,0.00015378743522277694,1.6770205250182294e-06,4.989737285148568e-06
61983CJ0092,,,,,,
61996CJ0057,0.002172338884866039,0.059782427321809835,0.0006074936472315292,0.00022880158205441556,3.849248229014077e-05,0.00021713354183409723
61995CJ0088,0.0006335988414192614,0.04600425905532536,0.0001889703135290379,5.508153899978433e-05,4.616332894016702e-06,5.0383151703601706e-06
61995CJ0344,0.0002715423606082549,0.04556232586998413,0.0,4.83286862631196e-05,2.5738996476852662e-05,8.144223947090641e-05
61993CJ0037,,,,,,
61991CJ0259,0.0003620564808110065,0.062353596344858944,6.435514827659299e-05,5.720643834705537e-05,1.0754666612632322e-06,0.00011299397002187945
61991CJ0310,0.0009956553222302679,0.07068787233996397,0.00022445238443872338,9.618414285529275e-05,3.05565064734309e-05,0.0001885595713387524
61991CJ0153,0.0004525706010137581,0.06448349180155497,6.23176619754767e-05,8.225447656832857e-05,5.409811718427889e-06,6.371679256800541e-07
61991CJ0004,0.0002715423606082549,0.058086349324400405,1.5983839863487118e-06,4.111402532335834e-05,6.123461729839713e-08,2.5559646868884216e-05
61991CJ0027,0.0003620564808110065,0.05506898157846129,2.2768482778843817e-06,4.184456114317e-05,5.3514229003313e-05,3.555562376116282e-06
61988CJ0033,0.0009051412020275162,0.06050354437685649,7.814132434331482e-05,0.00013983628126399092,5.727343452199746e-05,2.0351446768049207e-05
61986CJ0256,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,4.1639728869878085e-06,0.0
61985CJ0316,0.0006335988414192614,0.0670933033781554,0.00010590330135863955,9.818678984019294e-05,1.350828552143572e-05,2.1849058594575444e-05
61985CJ0225,0.0002715423606082549,0.05584166042366957,1.2512565709221618e-06,6.180013662241779e-05,7.503044990505774e-06,1.9865973499147018e-05
61985CJ0066,0.0026249094858797973,0.1025114443558827,8.701369707832467e-05,0.00043546674789076323,6.993863643963432e-06,0.0009038030074804483
61985CJ0059,0.0004525706010137581,0.06012550335827511,3.312776177880691e-05,5.566768947367137e-05,6.23784987540267e-06,1.0706972426995632e-06
61984CJ0137,0.000724112961622013,0.06709896961491445,1.3970799170114335e-05,0.00025240145684165134,3.1771840862339265e-07,3.948675080327823e-05
61984CJ0157,0.000724112961622013,0.07288419913862297,7.398946529833782e-05,9.954835438427983e-05,8.910571762339097e-06,7.879637333768623e-05
61994CJ0192,0.0003620564808110065,0.06975070088096977,0.0006149600721541634,5.346139609730473e-05,0.00011976918051123398,4.8306700259114564e-05
61992CJ0091,0.0034395365677045617,0.08702043237763527,0.018644299917948727,0.0009026929899442305,0.00022008898449871913,0.0004801237183258661
61997CJ0043,9.051412020275162e-05,0.0,0.0,2.769082607392964e-05,4.467445488745485e-06,0.0
61996CJ0312,,,,,,
61996CJ0294,,,,,,
61996CJ0218,,,,,,
