case_id,bcoefficient,publication_year,total_citations,max_citations_in_a_year,max_citation_year,awakening_time_year,sleep_time_years,time_from_awakening_to_peak_years,top_cited,source_x,case_label,ecli,case_type,judge,advocate,country,country-chamber,chamber,main_subject,lodge_date,document_date,year_document,month_document,year_lodge,month_lodge,case_time,n_countries,joined_cases,ruling_title,ruling_name,ruling_type,ruling_content,source_y,subject
61978CJ0030,595.0,1980,1,1,2015,2014,34,1,0,61978CJ0030,  Case 30/78,EU:C:1980:186,Judgement,O'Keeffe,Warner,United Kingdom,United Kingdom-not_specified,not_specified,1,1978-03-06,1980-07-10,1980,7,1978.0,3.0,857 days 00:00:00.000000000,1,0,Judgment of the Court of 10 July 1980. , Distillers Company Limited v Commission of the European Communities. ,not_specified, Competition - spirituous beverages. ,61978CJ0030,Competition
61977CJ0135,595.0,1978,2,1,2013,2012,34,1,0,61977CJ0135,  Case 135/77,EU:C:1978:75,Judgement,Donner,Warner,Germany,Germany-First Chamber,First Chamber,1,1977-11-08,1978-03-16,1978,3,1977.0,11.0,128 days 00:00:00.000000000,1,0,Judgment of the Court (First Chamber) of 16 March 1978. , Robert Bosch GmbH v Hauptzollamt Hildesheim. ,not_specified, Reference for a preliminary ruling: Finanzgericht Hamburg - Germany. ,61977CJ0135,Customs Union
61977CJ0135,595.0,1978,2,1,2013,2012,34,1,0,61977CJ0135,  Case 135/77,EU:C:1978:75,Judgement,Donner,Warner,Germany,Germany-First Chamber,First Chamber,1,1977-11-08,1978-03-16,1978,3,1977.0,11.0,128 days 00:00:00.000000000,1,0,Judgment of the Court (First Chamber) of 16 March 1978. , Robert Bosch GmbH v Hauptzollamt Hildesheim. ,not_specified, Reference for a preliminary ruling: Finanzgericht Hamburg - Germany. ,61977CJ0135,Free movement of goods
61977CJ0135,595.0,1978,2,1,2013,2012,34,1,0,61977CJ0135,  Case 135/77,EU:C:1978:75,Judgement,Donner,Warner,Germany,Germany-First Chamber,First Chamber,1,1977-11-08,1978-03-16,1978,3,1977.0,11.0,128 days 00:00:00.000000000,1,0,Judgment of the Court (First Chamber) of 16 March 1978. , Robert Bosch GmbH v Hauptzollamt Hildesheim. ,not_specified, Reference for a preliminary ruling: Finanzgericht Hamburg - Germany. ,61977CJ0135,Common customs tariff
61977CJ0135,595.0,1978,2,1,2013,2012,34,1,0,61977CJ0135,  Case 135/77,EU:C:1978:75,Judgement,Donner,Warner,Germany,Germany-First Chamber,First Chamber,1,1977-11-08,1978-03-16,1978,3,1977.0,11.0,128 days 00:00:00.000000000,1,0,Judgment of the Court (First Chamber) of 16 March 1978. , Robert Bosch GmbH v Hauptzollamt Hildesheim. ,not_specified, Reference for a preliminary ruling: Finanzgericht Hamburg - Germany. ,61977CJ0135,Value for customs purposes
61979CO0114,595.0,1980,1,1,2015,2014,34,1,0,61979CO0114,  Joined cases 114/79; 115/79; 116/79 and 117/79,EU:C:1980:124,Order,Koopmans,Warner,not_specified,not_specified-not_specified,not_specified,2,1979-07-25,1980-05-07,1980,5,1979.0,7.0,287 days 00:00:00.000000000,1,1,Order of the Court of 7 May 1980. , Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,not_specified, Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,61979CO0114,Staff regulations and employment conditions - EC
61979CO0114,595.0,1980,1,1,2015,2014,34,1,0,61979CO0114,  Joined cases 114/79; 115/79; 116/79 and 117/79,EU:C:1980:124,Order,Koopmans,Warner,not_specified,not_specified-not_specified,not_specified,2,1979-07-25,1980-05-07,1980,5,1979.0,7.0,287 days 00:00:00.000000000,1,1,Order of the Court of 7 May 1980. , Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,not_specified, Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,61979CO0114,Non-contractual liability
61979CO0114,595.0,1980,1,1,2015,2014,34,1,0,61979CO0114,  Joined cases 114/79; 115/79; 116/79 and 117/79,EU:C:1980:124,Order,Koopmans,Warner,not_specified,not_specified-not_specified,not_specified,2,1979-07-25,1980-05-07,1980,5,1979.0,7.0,287 days 00:00:00.000000000,1,1,Order of the Court of 7 May 1980. , Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,not_specified, Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,61979CO0114,Staff regulations and employment conditions - EC
61979CO0114,595.0,1980,1,1,2015,2014,34,1,0,61979CO0114,  Joined cases 114/79; 115/79; 116/79 and 117/79,EU:C:1980:124,Order,Koopmans,Warner,not_specified,not_specified-not_specified,not_specified,2,1979-07-25,1980-05-07,1980,5,1979.0,7.0,287 days 00:00:00.000000000,1,1,Order of the Court of 7 May 1980. , Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,not_specified, Suzanne Fournier; née Mazière; and others v Commission of the European Communities. ,61979CO0114,Non-contractual liability
61962CO0016,595.0,1962,1,1,1997,1996,34,1,0,61962CO0016,  Joined cases 16/62 and 17/62,EU:C:1962:35,Order,Riese,Lagrange,France,France-not_specified,not_specified,2,1962-08-31,1962-10-24,1962,10,1962.0,8.0,54 days 00:00:00.000000000,1,1,Order of the Court of 24 October 1962. , Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,not_specified, Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,61962CO0016,Agriculture and Fisheries
61962CO0016,595.0,1962,1,1,1997,1996,34,1,0,61962CO0016,  Joined cases 16/62 and 17/62,EU:C:1962:35,Order,Riese,Lagrange,France,France-not_specified,not_specified,2,1962-08-31,1962-10-24,1962,10,1962.0,8.0,54 days 00:00:00.000000000,1,1,Order of the Court of 24 October 1962. , Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,not_specified, Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,61962CO0016,Measures having equivalent effect
61962CO0016,595.0,1962,1,1,1997,1996,34,1,0,61962CO0016,  Joined cases 16/62 and 17/62,EU:C:1962:35,Order,Riese,Lagrange,France,France-not_specified,not_specified,2,1962-08-31,1962-10-24,1962,10,1962.0,8.0,54 days 00:00:00.000000000,1,1,Order of the Court of 24 October 1962. , Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,not_specified, Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,61962CO0016,Quantitative restrictions
61962CO0016,595.0,1962,1,1,1997,1996,34,1,0,61962CO0016,  Joined cases 16/62 and 17/62,EU:C:1962:35,Order,Riese,Lagrange,France,France-not_specified,not_specified,2,1962-08-31,1962-10-24,1962,10,1962.0,8.0,54 days 00:00:00.000000000,1,1,Order of the Court of 24 October 1962. , Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,not_specified, Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,61962CO0016,Customs Union
61962CO0016,595.0,1962,1,1,1997,1996,34,1,0,61962CO0016,  Joined cases 16/62 and 17/62,EU:C:1962:35,Order,Riese,Lagrange,France,France-not_specified,not_specified,2,1962-08-31,1962-10-24,1962,10,1962.0,8.0,54 days 00:00:00.000000000,1,1,Order of the Court of 24 October 1962. , Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,not_specified, Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,61962CO0016,Free movement of goods
61962CO0016,595.0,1962,1,1,1997,1996,34,1,0,61962CO0016,  Joined cases 16/62 and 17/62,EU:C:1962:35,Order,Riese,Lagrange,France,France-not_specified,not_specified,2,1962-08-31,1962-10-24,1962,10,1962.0,8.0,54 days 00:00:00.000000000,1,1,Order of the Court of 24 October 1962. , Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,not_specified, Confédération nationale des producteurs de fruits et légumes; Fédération nationale des producteurs de fruits; Fédération nationale des producteurs de légumes v Council of the European Economic Community. ,61962CO0016,Fruit and vegetables
61972CJ0007,561.0,1972,1,1,2006,2005,33,1,0,61972CJ0007,  Case 7-72,EU:C:1972:125,Judgement,Trabucchi,Mayras,Germany,Germany-not_specified,not_specified,1,1972-02-10,1972-12-14,1972,12,1972.0,2.0,308 days 00:00:00.000000000,1,0,Judgment of the Court of 14 December 1972. , Boehringer Mannheim GmbH v Commission of the European Communities. ,not_specified, Boehringer Mannheim GmbH v Commission of the European Communities. ,61972CJ0007,Competition
61972CJ0007,561.0,1972,1,1,2006,2005,33,1,0,61972CJ0007,  Case 7-72,EU:C:1972:125,Judgement,Trabucchi,Mayras,Germany,Germany-not_specified,not_specified,1,1972-02-10,1972-12-14,1972,12,1972.0,2.0,308 days 00:00:00.000000000,1,0,Judgment of the Court of 14 December 1972. , Boehringer Mannheim GmbH v Commission of the European Communities. ,not_specified, Boehringer Mannheim GmbH v Commission of the European Communities. ,61972CJ0007,Agreements; decisions and concerted practices
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Customs Union
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Free movement of goods
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Common customs tariff
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Agriculture and Fisheries
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Cereals
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Customs Union
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Free movement of goods
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Common customs tariff
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Agriculture and Fisheries
61971CJ0014,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0014,  Case 14-71,EU:C:1971:88,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled millet grain. ,61971CJ0014,Cereals
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Cereals
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Agriculture and Fisheries
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Common customs tariff
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Free movement of goods
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Customs Union
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Cereals
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Agriculture and Fisheries
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Common customs tariff
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Free movement of goods
61971CJ0013,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0013,  Case 13-71,EU:C:1971:87,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Maize groats. ,61971CJ0013,Customs Union
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Cereals
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Agriculture and Fisheries
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Common customs tariff
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Free movement of goods
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Customs Union
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Cereals
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Agriculture and Fisheries
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Common customs tariff
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Free movement of goods
61971CJ0012,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0012,  Case 12-71,EU:C:1971:86,Judgement,Monaco,Roemer,Germany,Germany-not_specified,not_specified,2,1971-03-19,1971-07-14,1971,7,1971.0,3.0,117 days 00:00:00.000000000,1,0,Judgment of the Court of 14 July 1971. , Günther Henck v Hauptzollamt Emmerich. , Reference for a preliminary ruling: Bundesfinanzhof - Germany. , Kibbled maize grains. ,61971CJ0012,Customs Union
61971CJ0077,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0077,  Case 77-71,EU:C:1971:129,Judgement,Donner,Roemer,Germany,Germany-not_specified,not_specified,1,1971-08-11,1971-12-15,1971,12,1971.0,8.0,126 days 00:00:00.000000000,1,0,Judgment of the Court of 15 December 1971. , Gervais-Danone AG v Hauptzollamt München-Schwanthalerstraße. , Reference for a preliminary ruling: Finanzgericht München - Germany. , Mayonnaise. ,61971CJ0077,Common customs tariff
61971CJ0077,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0077,  Case 77-71,EU:C:1971:129,Judgement,Donner,Roemer,Germany,Germany-not_specified,not_specified,1,1971-08-11,1971-12-15,1971,12,1971.0,8.0,126 days 00:00:00.000000000,1,0,Judgment of the Court of 15 December 1971. , Gervais-Danone AG v Hauptzollamt München-Schwanthalerstraße. , Reference for a preliminary ruling: Finanzgericht München - Germany. , Mayonnaise. ,61971CJ0077,Free movement of goods
61971CJ0077,561.0,1971,1,1,2005,2004,33,1,0,61971CJ0077,  Case 77-71,EU:C:1971:129,Judgement,Donner,Roemer,Germany,Germany-not_specified,not_specified,1,1971-08-11,1971-12-15,1971,12,1971.0,8.0,126 days 00:00:00.000000000,1,0,Judgment of the Court of 15 December 1971. , Gervais-Danone AG v Hauptzollamt München-Schwanthalerstraße. , Reference for a preliminary ruling: Finanzgericht München - Germany. , Mayonnaise. ,61971CJ0077,Customs Union
61973CJ0146,561.0,1974,3,1,2008,2007,33,1,0,61973CJ0146,  Case 146-73,EU:C:1974:12,Judgement,Donner,Warner,Germany,Germany-not_specified,not_specified,1,1973-06-20,1974-02-12,1974,2,1973.0,6.0,237 days 00:00:00.000000000,1,0,Judgment of the Court of 12 February 1974. , Rheinmühlen-Düsseldorf v Einfuhr- und Vorratsstelle für Getreide und Futtermittel. , Reference for a preliminary ruling: Hessisches Finanzgericht - Germany. , Differenztheorie. ,61973CJ0146,Agriculture and Fisheries
61973CJ0146,561.0,1974,3,1,2008,2007,33,1,0,61973CJ0146,  Case 146-73,EU:C:1974:12,Judgement,Donner,Warner,Germany,Germany-not_specified,not_specified,1,1973-06-20,1974-02-12,1974,2,1973.0,6.0,237 days 00:00:00.000000000,1,0,Judgment of the Court of 12 February 1974. , Rheinmühlen-Düsseldorf v Einfuhr- und Vorratsstelle für Getreide und Futtermittel. , Reference for a preliminary ruling: Hessisches Finanzgericht - Germany. , Differenztheorie. ,61973CJ0146,Cereals
61981CO0010,561.0,1981,1,1,2015,2014,33,1,0,61981CO0010,  Case 10/81 R,EU:C:1981:60,Order,Pescatore,Reischl,not_specified,not_specified-Second Chamber,Second Chamber,1,1981-01-19,1981-02-26,1981,2,1981.0,1.0,38 days 00:00:00.000000000,1,0,Order of the Court (Second Chamber) of 26 February 1981. , C.J. Farrall v Commission of the European Communities. ,not_specified, C.J. Farrall v Commission of the European Communities. ,61981CO0010,Staff regulations and employment conditions - EC
61980CJ0098,1119.0,1981,5,2,2015,2013,32,2,0,61980CJ0098,  Case 98/80,EU:C:1981:104,Judgement,O'Keeffe,Warner,Belgium,Belgium-First Chamber,First Chamber,1,1980-03-13,1981-05-14,1981,5,1980.0,3.0,427 days 00:00:00.000000000,1,0,Judgment of the Court (First Chamber) of 14 May 1981. , Giuseppe Romano v Institut national d'assurance maladie-invalidité. , Reference for a preliminary ruling: Tribunal du travail de Bruxelles - Belgium. , Social security - Applicable exchange rate. ,61980CJ0098,Social security for migrant workers
61978CJ0155,1056.0,1980,2,2,2013,2012,32,1,0,61978CJ0155,  Case 155/78,EU:C:1980:150,Judgement,Mackenzie Stuart,Capotorti,not_specified,not_specified-Second Chamber,Second Chamber,1,1978-07-17,1980-06-10,1980,6,1978.0,7.0,694 days 00:00:00.000000000,1,0,Judgment of the Court (Second Chamber) of 10 June 1980. , M. v Commission of the European Communities. ,not_specified, Physical unfitness - Confidentiality of medical findings. ,61978CJ0155,Staff regulations and employment conditions - EC
61982CJ0064,1056.0,1984,2,2,2017,2016,32,1,0,61982CJ0064,  Case 64/82,EU:C:1984:106,Judgement,O'Keeffe,Sir Gordon Slynn,Netherlands,Netherlands-First Chamber,First Chamber,1,1982-02-15,1984-03-15,1984,3,1982.0,2.0,759 days 00:00:00.000000000,1,0,Judgment of the Court (First Chamber) of 15 March 1984. , Tradax Graanhandel BV v Commission of the European Communities. ,not_specified, Cif prices for cereals. ,61982CJ0064,Cereals
